Title,Image,URL,Rating,Num_Rating,Category,Address,Closed_Time
Pesona,https://lh5.googleusercontent.com/p/AF1QipOXsWRfRm-i6AnpCbj1YOJJ_sHYcDIXYVRg4p19=w165-h92-k-no,https://www.google.com/maps/place/Pesona/data=!4m7!3m6!1s0x2e708c46894b708d:0xe8f48e8106c69f4b!8m2!3d-7.0304439!4d110.4585376!16s%2Fg%2F1hm40brsc!19sChIJjXBLiUaMcC4RS5_GBoGO9Og?authuser=0&hl=id&rclk=1,"2,3",(3),Toko,Jl. Intan Raya No.1, ⋅ Buka Min pukul 08.00
Wahyu Illahi,https://lh5.googleusercontent.com/p/AF1QipPZncvw2dkauYvR5mPollA5vDPX-ujnm9AINJyx=w184-h92-k-no,https://www.google.com/maps/place/Wahyu+Illahi/data=!4m7!3m6!1s0x2e708c5ade37959d:0x8a2b35589828b402!8m2!3d-7.023321!4d110.459207!16s%2Fg%2F11df66lj9g!19sChIJnZU33lqMcC4RArQomFg1K4o?authuser=0&hl=id&rclk=1,"3,0",(2),Toko,"XFG5+MMG, Jalan Kedung Mundu Raya, Kedungmundu, Tembalang", ⋅ Tutup pukul 21.30
Istana Brillian Oleh-oleh Makanan & Buah Tangan,https://lh5.googleusercontent.com/p/AF1QipOdrsGnMhFBMRaP5NfWvpoW-elL_WbTgmFh1U-l=w122-h92-k-no,https://www.google.com/maps/place/Istana+Brillian+Oleh-oleh+Makanan+%26+Buah+Tangan/data=!4m7!3m6!1s0x2e708b592eb6bed1:0x1a4cb1a34c910ed3!8m2!3d-6.9918362!4d110.4234219!16s%2Fg%2F1pzvqxp7d!19sChIJ0b62LlmLcC4R0w6RTKOxTBo?authuser=0&hl=id&rclk=1,"4,2",(264),Toko Suvenir,"2C5F+797, Jl. Simpang Lima", ⋅ Tutup pukul 21.00
Bandeng Presto ABI Sendang Mulyo,https://lh5.googleusercontent.com/p/AF1QipNGQ8xSB-ZCKawdkb5-sLlwwADpI4Rj65sIYmwg=w92-h92-k-no,https://www.google.com/maps/place/Bandeng+Presto+ABI+Sendang+Mulyo/data=!4m7!3m6!1s0x2e708d86837ba90b:0x2a7ae0f82bd756ad!8m2!3d-7.0494896!4d110.4726872!16s%2Fg%2F11h4c9nd8k!19sChIJC6l7g4aNcC4RrVbXK_jgeio?authuser=0&hl=id&rclk=1,"4,5",(24),Toko,, ⋅ Buka Min pukul 07.00
Toko Priyagung,https://lh5.googleusercontent.com/p/AF1QipM3TaKfT6wNOQFdlAa1UcqddVWPv5617_QI1gXj=w80-h169-k-no,https://www.google.com/maps/place/Toko+Priyagung/data=!4m7!3m6!1s0x2e708c48a67a3fb7:0xc2cd1093bde8d45f!8m2!3d-7.030219!4d110.462303!16s%2Fg%2F11fzfbmg8_!19sChIJtz96pkiMcC4RX9TovZMQzcI?authuser=0&hl=id&rclk=1,"4,4",(10),Toko Kelontong Asia,"Jalan Wanamukti Blok B4/25 RT 01/04, Sambiroto, Tembalang, Jl. Wanamukti No.A4", ⋅ Tutup pukul 22.00
Toko Qianzi Obatkuat Semarang Antar Gratis Cod,https://lh5.googleusercontent.com/p/AF1QipOIGhquqkZN2vmL1n5GN30az1sR9IvxQ4_FBQNy=w204-h92-k-no,https://www.google.com/maps/place/Toko+Qianzi+Obatkuat+Semarang+Antar+Gratis+Cod/data=!4m7!3m6!1s0x2e708d2cf73062a7:0x73b959155f8137e!8m2!3d-7.0209163!4d110.4701613!16s%2Fg%2F11twv0xksg!19sChIJp2Iw9yyNcC4RfhP4VZGVOwc?authuser=0&hl=id&rclk=1,"5,0",(9),Toko,Jl. Fatmawati No.6,
Andaru House,https://lh5.googleusercontent.com/p/AF1QipNBMPV5SUiCKH7Tem-7eaM5tD2FGhtP_mGzkxyo=w122-h92-k-no,https://www.google.com/maps/place/Andaru+House/data=!4m7!3m6!1s0x2e708dab3d901fb1:0xb4c3322d9b6f4f98!8m2!3d-7.018843!4d110.4622824!16s%2Fg%2F11pz8n9yg1!19sChIJsR-QPauNcC4RmE9vmy0yw7Q?authuser=0&hl=id&rclk=1,"5,0",(2),Toko,"Perumahan Kampoeng Semawis, Jl. Dugder No.10", ⋅ Buka Sab pukul 07.00
TOKO REKA ATK & ACC,https://lh5.googleusercontent.com/p/AF1QipO5awrzz9qmiyFUf97_lDXpZeaZyghvW7wT2w8M=w80-h106-k-no,https://www.google.com/maps/place/TOKO+REKA+ATK+%26+ACC/data=!4m7!3m6!1s0x2e708c506d8af53f:0x6451e75196636e89!8m2!3d-7.0228228!4d110.4628038!16s%2Fg%2F1hm2xb30q!19sChIJP_WKbVCMcC4RiW5jllHnUWQ?authuser=0&hl=id&rclk=1,"4,4",(23),Toko Alat Tulis,"XFG7+V4F, Jalan Kedung Mundu Raya, Sambiroto", ⋅ Buka Min pukul 10.00
Toko Kelontong Rahmat,https://lh5.googleusercontent.com/p/AF1QipMbXucG92UcrQtLwjCB8hWYbU436rXEVG_Zcbob=w80-h106-k-no,https://www.google.com/maps/place/Toko+Kelontong+Rahmat/data=!4m7!3m6!1s0x2e708c02637b7527:0x706314af377c4efe!8m2!3d-7.0553801!4d110.4348592!16s%2Fg%2F11c704l_1v!19sChIJJ3V7YwKMcC4R_k58N68UY3A?authuser=0&hl=id&rclk=1,"4,7",(286),Toko,"WCVM+RWX, I, Jl. Tembalang Baru", ⋅ Tutup pukul 21.00
Kuliner semarang,https://lh5.googleusercontent.com/p/AF1QipNtRRLoOH6VS7bocDsWNDBQHD0fcjxsxahyzTQB=w163-h92-k-no,https://www.google.com/maps/place/Kuliner+semarang/data=!4m7!3m6!1s0x2e708dc30d0d4c6f:0xb95a084e6df575f1!8m2!3d-7.0204111!4d110.4628838!16s%2Fg%2F11hf2cps__!19sChIJb0wNDcONcC4R8XX1bU4IWrk?authuser=0&hl=id&rclk=1,"5,0",(2),Toko Makanan,Kampoeng Semawis, ⋅ Tutup pukul 21.00
Toko Intan Permai,https://lh5.googleusercontent.com/p/AF1QipOD2YfL09HE9fCYlsX49_dSHqbHmwHxI2CkkZNS=w163-h92-k-no,https://www.google.com/maps/place/Toko+Intan+Permai/data=!4m7!3m6!1s0x2e708c4706876dc1:0xb5d39a4b8dbe65a4!8m2!3d-7.0326437!4d110.4584622!16s%2Fg%2F1hm2xb30p!19sChIJwW2HBkeMcC4RpGW-jUua07U?authuser=0&hl=id&rclk=1,"4,4",(1.567),Toko bahan makanan,"XF85+W9W, Jl. Sambiroto Raya", ⋅ Tutup pukul 21.00
Kopi Kopi Klothok Kuwalik,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2Fl9N9MTyEyChMzSVDkIlA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=310.77997&pitch=0&thumbfov=100,https://www.google.com/maps/place/Kopi+Kopi+Klothok+Kuwalik/data=!4m7!3m6!1s0x2e708de7cff8603f:0x17496a80c1176771!8m2!3d-7.0331364!4d110.4605618!16s%2Fg%2F11ffw48bqn!19sChIJP2D4z-eNcC4RcWcXwYBqSRc?authuser=0&hl=id&rclk=1,"5,0",(2),Kafe,"XF86+P6V, Jl R Sukamto", ⋅ Tutup pukul 00.00
Toko Al Masykuuroh,https://lh5.googleusercontent.com/p/AF1QipNBfBbl5NrTIfq674YCzKRoSYKQxIgK3aUNDIA4=w92-h92-k-no,https://www.google.com/maps/place/Toko+Al+Masykuuroh/data=!4m7!3m6!1s0x2e708d95b0ae65a7:0x8ac43373ca23deee!8m2!3d-7.0299699!4d110.4680547!16s%2Fg%2F11h5qj1_rb!19sChIJp2WusJWNcC4R7t4jynMzxIo?authuser=0&hl=id&rclk=1,"5,0",(42),Toko Buku,XFC9+267, ⋅ 20.00 ⋅ Buka Min pukul 06.30
