Title,Image,URL,Rating,Num_Rating,Category,Address,Closed_Time
Warung Makan Mbak Sri,https://lh5.googleusercontent.com/p/AF1QipPBKwynQXNmeJv_OpxlhCwIkIQ75XTy4E7_Rf8=w80-h106-k-no,https://www.google.com/maps/place/Warung+Makan+Mbak+Sri/data=!4m7!3m6!1s0x2e708cb26c3a4afb:0xd5a8847caa6225fa!8m2!3d-6.978177!4d110.4390759!16s%2Fg%2F11d_2g3q91!19sChIJ-0o6bLKMcC4R-iViqnyEqNU?authuser=0&hl=id&rclk=1,"4,7",(3),Jawa,"2CCQ+PJG, Jl. Tirtoyoso Batas", ⋅ Buka Kam pukul 08.00
"Rumah Makan Mbak Ajeng, Sop Buntut, Rawon, Ramesan, Pecel",https://lh5.googleusercontent.com/p/AF1QipOjO1bWzQZl2595ake_0Su2i0PsPlhAyEhFsIsK=w122-h92-k-no,"https://www.google.com/maps/place/Rumah+Makan+Mbak+Ajeng,+Sop+Buntut,+Rawon,+Ramesan,+Pecel/data=!4m7!3m6!1s0x2e70f35b4c0a9ecf:0xa2e8d2f611ae3885!8m2!3d-6.9603851!4d110.4378336!16s%2Fg%2F11dxf1zf58!19sChIJz54KTFvzcC4RhTiuEfbS6KI?authuser=0&hl=id&rclk=1","4,4",(32),Sup,, ⋅ Buka Kam pukul 05.45
Warung Makan Ma'e,https://lh5.googleusercontent.com/p/AF1QipMek9kjkrWuM9cruqwkzUipf7sdUO-5sasTg6-o=w92-h92-k-no,https://www.google.com/maps/place/Warung+Makan+Ma%27e/data=!4m7!3m6!1s0x2e708caec0cc0c79:0x4b90f60f2318ebc0!8m2!3d-6.9813334!4d110.4333026!16s%2Fg%2F11fz2tp_mr!19sChIJeQzMwK6McC4RwOsYIw_2kEs?authuser=0&hl=id&rclk=1,"4,5",(4),Jawa,"2C9M+F87, Jl. Karang Kojo Utara", ⋅ Buka Kam pukul 09.30
POndok Makan Talago,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TUs4kA8GyElBgbGlunLAfQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=79.217926&pitch=0&thumbfov=100,https://www.google.com/maps/place/POndok+Makan+Talago/data=!4m7!3m6!1s0x2e708cafef340009:0x6a07b2a4034e014d!8m2!3d-6.9839314!4d110.4372642!16s%2Fg%2F11qb69syfj!19sChIJCQA076-McC4RTQFOA6SyB2o?authuser=0&hl=id&rclk=1,,,Restoran,"2C8P+CWC, Jl. Purwosari Raya",
Kedai Geprek Jawa Timur,https://lh5.googleusercontent.com/p/AF1QipNXij3VEeEqxNJu5RkpgQ43dhHBv2rBZWJBxnpW=w80-h142-k-no,https://www.google.com/maps/place/Kedai+Geprek+Jawa+Timur/data=!4m7!3m6!1s0x2e708ca5c3538ea1:0x493320c2f4292e33!8m2!3d-6.9866251!4d110.4329278!16s%2Fg%2F11hd00dyhw!19sChIJoY5Tw6WMcC4RMy4p9MIgM0k?authuser=0&hl=id&rclk=1,"4,7",(16),Ayam,"2C7M+85V, Unnamed Road", ⋅ Buka Kam pukul 10.00
KEDAI MAKAN SIDO LARIS,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9EpiUukB2T73gi-CIJWRQg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=64.684715&pitch=0&thumbfov=100,https://www.google.com/maps/place/KEDAI+MAKAN+SIDO+LARIS/data=!4m7!3m6!1s0x2e708cb018576f07:0x44ac9b03272c65af!8m2!3d-6.9836723!4d110.4387337!16s%2Fg%2F11sczqbmr8!19sChIJB29XGLCMcC4Rr2UsJwObrEQ?authuser=0&hl=id&rclk=1,,,Restoran,"2C8Q+GFQ, Jl. Pancakarya",
Waroeng Kaligarong,https://lh5.googleusercontent.com/p/AF1QipNdtC1RlyUjplFn55DzQ04XaiF6VcL4hlU1B7EA=w122-h92-k-no,https://www.google.com/maps/place/Waroeng+Kaligarong/data=!4m7!3m6!1s0x2e708ca7e24cb3dd:0x18b68201607568c3!8m2!3d-6.9852184!4d110.4272871!16s%2Fg%2F11c40tlllk!19sChIJ3bNM4qeMcC4Rw2h1YAGCthg?authuser=0&hl=id&rclk=1,"4,5",(8.571),Indonesia,Jl. Mayor Jend. D.I. Panjaitan No.64,
Warung Makan Bebek H Slamet(asli).CABANG PERTAMA DI SEMARANG..DARI TH.2008,https://lh5.googleusercontent.com/p/AF1QipP7MFA0cfbY6szvhQ_gaPkhdpfmwva7BrDBikaG=w122-h92-k-no,https://www.google.com/maps/place/Warung+Makan+Bebek+H+Slamet%28asli%29.CABANG+PERTAMA+DI+SEMARANG..DARI+TH.2008/data=!4m7!3m6!1s0x2e708ca7af70774d:0xb0fd38b9b83f6598!8m2!3d-6.987492!4d110.428555!16s%2Fg%2F11btydf4wm!19sChIJTXdwr6eMcC4RmGU_uLk4_bA?authuser=0&hl=id&rclk=1,"4,5",(1.126),Indonesia,Jl. Seroja Tim. No.11A, ⋅ Buka Kam pukul 10.00
Rumah Makan Mie Singapore,https://lh5.googleusercontent.com/p/AF1QipPPFxDGkUDO1zz-ZuUh_oc3hTd_E3NXKzxW_N2g=w80-h106-k-no,https://www.google.com/maps/place/Rumah+Makan+Mie+Singapore/data=!4m7!3m6!1s0x2e708cac349cda27:0x2656d1b0f2917313!8m2!3d-6.978973!4d110.4349301!16s%2Fg%2F11bc7phpvq!19sChIJJ9qcNKyMcC4RE3OR8rDRViY?authuser=0&hl=id&rclk=1,"4,6",(39),Mi,Jalan Dokter Cipto No.85, ⋅ Buka Kam pukul 10.00
Kedai makan MAS GUN,https://lh5.googleusercontent.com/p/AF1QipPOT6BQfj6w96vKZ7ApRDgUhZ2GU6IEIh2CJ734=w92-h92-k-no,https://www.google.com/maps/place/Kedai+makan+MAS+GUN/data=!4m7!3m6!1s0x2e708d3e087ca1b5:0x13afb07068ad0dcc!8m2!3d-6.9749191!4d110.4380307!16s%2Fg%2F11rq10100d!19sChIJtaF8CD6NcC4RzA2taHCwrxM?authuser=0&hl=id&rclk=1,,,Masakan Asia,Jl. Bugangan VII No.180, ⋅ Buka Kam pukul 10.30
