Title,Image,URL,Rating,Num_Rating,Category,Address,Closed_Time
WM MBAK NIK,https://lh5.googleusercontent.com/p/AF1QipODSQ9fOwDDEmeuGH-Xy2-UqUnUqRzXoxaFi8b4=w163-h92-k-no,https://www.google.com/maps/place/WM+MBAK+NIK/data=!4m7!3m6!1s0x2e708b6f8f071945:0xb1c25a5f9a029292!8m2!3d-7.0044616!4d110.4137063!16s%2Fg%2F11c2qrt536!19sChIJRRkHj2-LcC4RkpICml9awrE?authuser=0&hl=id&rclk=1,"4,4",(1.107),Jawa,Jl. Argopuro No.17, ⋅ Tutup pukul 21.00
warung makan mbah gati,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PT0JCNcpHQvKezXdqpUgHw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=329.82007&pitch=0&thumbfov=100,https://www.google.com/maps/place/warung+makan+mbah+gati/data=!4m7!3m6!1s0x2e708b5d8b69f399:0xf11ab6061e9331a1!8m2!3d-7.0125125!4d110.411807!16s%2Fg%2F11hy_xplzl!19sChIJmfNpi12LcC4RoTGTHga2GvE?authuser=0&hl=id&rclk=1,,,Restoran,"XCP6+XPV, Jl. Kalilangse", ⋅ Tutup pukul 21.00
Waroeng SS Sampangan,https://lh5.googleusercontent.com/p/AF1QipP1Z2IPQvqb6L8YKOy1jChZ2OjGtLSDrT4mcVw0=w122-h92-k-no,https://www.google.com/maps/place/Waroeng+SS+Sampangan/data=!4m7!3m6!1s0x2e708ba86f493957:0xf5363697c4fefa29!8m2!3d-7.0119402!4d110.390908!16s%2Fg%2F11cjhk8vwj!19sChIJVzlJb6iLcC4RKfr-xJc2NvU?authuser=0&hl=id&rclk=1,"4,2",(2.660),Restoran,Jl. Menoreh Raya No.69, ⋅ Tutup pukul 22.00
Tandhok Iga Bakar dan Kopi,https://lh5.googleusercontent.com/p/AF1QipNJH4Gq3ro6lKTqXZ0xi43HjGL520Yxr_Ec33DA=w80-h106-k-no,https://www.google.com/maps/place/Tandhok+Iga+Bakar+dan+Kopi/data=!4m7!3m6!1s0x2e708b77a0d0fa99:0xdc15fba6e8d99a39!8m2!3d-7.013862!4d110.4123969!16s%2Fg%2F11bwnxmvmf!19sChIJmfrQoHeLcC4ROZrZ6Kb7Fdw?authuser=0&hl=id&rclk=1,"4,4",(837),Restoran,Jl. Papandayan No.11, ⋅ Tutup pukul 21.00
Dapur Alin,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GA4bi92CLAi16T3BLqbgew&cb_client=search.gws-prod.gps&w=80&h=92&yaw=64.72433&pitch=0&thumbfov=100,https://www.google.com/maps/place/Dapur+Alin/data=!4m7!3m6!1s0x2e708bafefd8246b:0x2f9d0058320ec60b!8m2!3d-7.0077633!4d110.4048904!16s%2Fg%2F11f5vfmmx8!19sChIJayTY76-LcC4RC8YOMlgAnS8?authuser=0&hl=id&rclk=1,"3,9",(39),Restoran,Jl. Stonen Timur No.36,
Waroeng Tahu Gimbal Bu Anik,https://lh5.googleusercontent.com/p/AF1QipO0uuLCh32fZ4yzn4qPPPAZo-c3G8-912WgQ61E=w138-h92-k-no,https://www.google.com/maps/place/Waroeng+Tahu+Gimbal+Bu+Anik/data=!4m7!3m6!1s0x2e708b32e5ceb381:0x31fade0708ecb327!8m2!3d-7.0120921!4d110.4102276!16s%2Fg%2F11j3rh1pyx!19sChIJgbPO5TKLcC4RJ7PsCAfe-jE?authuser=0&hl=id&rclk=1,"4,8",(39),Rumah Makan,Jl. Cikuray III No.307, ⋅ Tutup pukul 23.45
Waroeng Steak & Shake Sampangan Semarang,https://lh5.googleusercontent.com/p/AF1QipMUK1uxNo8m1mTNqmUdkpsj_CwUP5Tb6dER8gUD=w189-h92-k-no,https://www.google.com/maps/place/Waroeng+Steak+%26+Shake+Sampangan+Semarang/data=!4m7!3m6!1s0x2e708b1374219fb7:0x2b34fa81ff591bd2!8m2!3d-7.0027013!4d110.4006223!16s%2Fg%2F1hc2y3x4t!19sChIJt58hdBOLcC4R0htZ_4H6NCs?authuser=0&hl=id&rclk=1,"4,4",(5.246),Steak,Jl. Kelud Raya No.2, ⋅ Tutup pukul 21.00
Warteg Sederhana,https://lh5.googleusercontent.com/p/AF1QipMxZbLO_booU7E3Uuupicyn-bp8bF5G5O-x4_-s=w80-h142-k-no,https://www.google.com/maps/place/Warteg+Sederhana/data=!4m7!3m6!1s0x2e708b5d555a3c7d:0xd6d392ca3c0c9ce2!8m2!3d-6.9960393!4d110.4144148!16s%2Fg%2F11fy2y7gdj!19sChIJfTxaVV2LcC4R4pwMPMqS09Y?authuser=0&hl=id&rclk=1,"4,7",(15),Tegal,"2C37+HQM, Jalan Veteran (Depan Gedung Golkar), Gajah Mungkur", ⋅ Tutup pukul 22.00
Bakmi Ayam Jakarta Gajah Jaya,https://lh5.googleusercontent.com/p/AF1QipN9iMaKqdxb3iSKncyPoPA4CsWqM9G2s8cfiwo=w163-h92-k-no,https://www.google.com/maps/place/Bakmi+Ayam+Jakarta+Gajah+Jaya/data=!4m7!3m6!1s0x2e708b83c5fc0ce9:0xb859f756bb00e95e!8m2!3d-7.0192659!4d110.4189771!16s%2Fg%2F11c5ssx7tl!19sChIJ6Qz8xYOLcC4RXukAu1b3Wbg?authuser=0&hl=id&rclk=1,"4,4",(1.223),Masakan Asia,"Jalan Sultan Agung, No. 129 A, Semarang, Kelurahan Kaliwiru, Kecamatan Candisari", ⋅ Tutup pukul 21.00
Kozy Cafe and Bistro,https://lh5.googleusercontent.com/p/AF1QipOLbHJ4xTfbGB06TrPTE15zugh2DXq3XFt94jbH=w122-h92-k-no,https://www.google.com/maps/place/Kozy+Cafe+and+Bistro/data=!4m7!3m6!1s0x2e708b6dc995bf49:0x1769f77a80e5658c!8m2!3d-7.0122294!4d110.4139665!16s%2Fg%2F11ghnp52gh!19sChIJSb-VyW2LcC4RjGXlgHr3aRc?authuser=0&hl=id&rclk=1,"4,5",(1.305),Bistro,Jl. Papandayan No.7, ⋅ Tutup pukul 22.00
