Title,Image,URL,Rating,Num_Rating,Category,Address,Closed_Time
Ayam Goreng Suharti Krapyak,https://lh5.googleusercontent.com/p/AF1QipNw59OZDrHul4OD_bXvny0AD3mrecqskwDwcIan=w184-h92-k-no,https://www.google.com/maps/place/Ayam+Goreng+Suharti+Krapyak/data=!4m7!3m6!1s0x2e708ad0b20bdebd:0x218d2607e32ea899!8m2!3d-6.9884601!4d110.3665305!16s%2Fg%2F1hc458pdx!19sChIJvd4LstCKcC4Rmagu4wcmjSE?authuser=0&hl=id&rclk=1,"4,3",(5.659),Ayam,Jl. Siliwangi No.576,
Warung Makan Barokah Ngaliyan,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UQYZFZo1dpJzNDIQMz9E-A&cb_client=search.gws-prod.gps&w=80&h=92&yaw=103.08317&pitch=0&thumbfov=100,https://www.google.com/maps/place/Warung+Makan+Barokah+Ngaliyan/data=!4m7!3m6!1s0x2e708aa50000000b:0xfb57178c60510b7b!8m2!3d-6.9917844!4d110.3398386!16s%2Fg%2F11df3l84f9!19sChIJCwAAAKWKcC4RewtRYIwXV_s?authuser=0&hl=id&rclk=1,,,Jawa,"Jakan Plumbon, Rt 07 RW 03, Wonosari, Ngaliyan", ⋅ Tutup pukul 22.00
Warung Makan Tegal,https://lh5.googleusercontent.com/p/AF1QipMd0x36S--3kfWD535S0W5e34hjKnv4M09Afj_5=w122-h92-k-no,https://www.google.com/maps/place/Warung+Makan+Tegal/data=!4m7!3m6!1s0x2e708abd99be89a1:0x2672a5cc2b8817c4!8m2!3d-6.9978169!4d110.3461768!16s%2Fg%2F11fxb47qsj!19sChIJoYm-mb2KcC4RxBeIK8ylciY?authuser=0&hl=id&rclk=1,"5,0",(1),Jawa,"282W+VFF, Jl. Raya Ngaliyan", ⋅ Tutup pukul 22.00
Assalamu SAMBEL JOSS,https://lh5.googleusercontent.com/p/AF1QipM2BpojyAHMdDITdZkPKHKnz9txK6B-S2iL2eS3=w122-h92-k-no,https://www.google.com/maps/place/Assalamu+SAMBEL+JOSS/data=!4m7!3m6!1s0x2e708bb2128ac1bf:0x2534ba5d83df671b!8m2!3d-6.997787!4d110.3457396!16s%2Fg%2F11h57lbwt2!19sChIJv8GKErKLcC4RG2ffg126NCU?authuser=0&hl=id&rclk=1,"5,0",(11),Restoran,Jl. Prof. Dr. Hamka No.6, ⋅ Tutup pukul 22.00
Bakso Kota Cak Man Ngaliyan,https://lh5.googleusercontent.com/p/AF1QipO0Ln-dw0LvyiOHU6rbZvlqa4xRb0Tw5K6iKjbE=w122-h92-k-no,https://www.google.com/maps/place/Bakso+Kota+Cak+Man+Ngaliyan/data=!4m7!3m6!1s0x2e708b169627420b:0xc78d36f3650817b7!8m2!3d-6.998761!4d110.344483!16s%2Fg%2F1hm53r7_p!19sChIJC0InlhaLcC4RtxcIZfM2jcc?authuser=0&hl=id&rclk=1,"4,5",(608),Bakso,Jalan Halte Wahyu Utomo 2 No.D1, ⋅ 21.00 ⋅ Buka Kam pukul 10.00
Thick Toast Ngaliyan,https://lh5.googleusercontent.com/p/AF1QipPfvvaoJlxEDl8OgS5q3yOi-NDA7fbnv2L3Frub=w80-h106-k-no,https://www.google.com/maps/place/Thick+Toast+Ngaliyan/data=!4m7!3m6!1s0x2e708b6d861a1155:0x4621dc878b17345c!8m2!3d-6.9978648!4d110.3456241!16s%2Fg%2F11rckq74c0!19sChIJVREahm2LcC4RXDQXi4fcIUY?authuser=0&hl=id&rclk=1,"5,0",(5),Restoran,Jl. Prof. Dr. Hamka, ⋅ Tutup pukul 22.00
Steak36 Ngaliyan,https://lh5.googleusercontent.com/p/AF1QipPc1NuLtewN8DHqwqD3OOJeOJbuRAnal0kglAgY=w80-h106-k-no,https://www.google.com/maps/place/Steak36+Ngaliyan/data=!4m7!3m6!1s0x2e708b99809ed5bf:0x4ff8a774f4b42b5!8m2!3d-6.9990892!4d110.3428201!16s%2Fg%2F11scpxm913!19sChIJv9WegJmLcC4RtUJLT3eK_wQ?authuser=0&hl=id&rclk=1,"4,1",(13),Steak,Jl. Prof. Dr. Hamka No.90, ⋅ Tutup pukul 22.00
Karnousfood,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3JDc-i73gwJT12AWpd1K9A&cb_client=search.gws-prod.gps&w=80&h=92&yaw=148.25813&pitch=0&thumbfov=100,https://www.google.com/maps/place/Karnousfood/data=!4m7!3m6!1s0x2e708b2684384c77:0x75f4e2172b52e813!8m2!3d-6.9972882!4d110.3464139!16s%2Fg%2F11p5rh2h4n!19sChIJd0w4hCaLcC4RE-hSKxfi9HU?authuser=0&hl=id&rclk=1,"5,0",(1),Sesuai untuk keluarga,Jl. Prof. Dr. Hamka No.15, ⋅ Tutup pukul 00.00
Ayam Geprek Bu Win,https://lh5.googleusercontent.com/p/AF1QipNPtSVI3qf89tcUJPxt7Z01GO1GieG7cWgcX5kN=w122-h92-k-no,https://www.google.com/maps/place/Ayam+Geprek+Bu+Win/data=!4m7!3m6!1s0x2e708aa2a680a64f:0x1f2b8d59840aa522!8m2!3d-6.9985505!4d110.3346436!16s%2Fg%2F11fy4smnvx!19sChIJT6aApqKKcC4RIqUKhFmNKx8?authuser=0&hl=id&rclk=1,"4,2",(163),Ayam,"Jalan Prof Hamka No 8, Ngaliyan", ⋅ 21.00 ⋅ Buka Kam pukul 10.00
Soto Ayam Pak Ono,https://lh5.googleusercontent.com/p/AF1QipOgSNtv69Fo5YqgygymCoxDdUfLeqsMNYTtWnco=w80-h106-k-no,https://www.google.com/maps/place/Soto+Ayam+Pak+Ono/data=!4m7!3m6!1s0x2e708a84bf1071af:0xd5d57d8aef67579e!8m2!3d-7.0109779!4d110.3379397!16s%2Fg%2F11b6nhqk7h!19sChIJr3EQv4SKcC4Rnldn74p91dU?authuser=0&hl=id&rclk=1,"4,3",(678),Soto,"X8QQ+J54, Jalan raya Jl. Kedungpane", ⋅ Tutup pukul 22.00
