Title,Image,URL,Rating,Num_Rating,Category,Address,Closed_Time
Seblak Bloom Genuk,https://lh5.googleusercontent.com/p/AF1QipOqjLKQd6sG2MkW1puUAkuq7OnBtuBDfiCAAi84=w80-h106-k-no,https://www.google.com/maps/place/Seblak+Bloom+Genuk/data=!4m7!3m6!1s0x2e708d3334bab341:0x2513c8a6e115aee6!8m2!3d-6.9722856!4d110.489925!16s%2Fg%2F11fz9csn_w!19sChIJQbO6NDONcC4R5q4V4abIEyU?authuser=0&hl=id&rclk=1,"4,4",(40),Seblak,"Jl. Kudu Banjardowo, Sembungharjo, Genuk, 50116 Alfamart Patung Kuda", ⋅ 21.00 ⋅ Buka Kam pukul 14.00
Burjo Internet Genuk 24 jam,https://lh5.googleusercontent.com/p/AF1QipPBXpxIWxTubWe5YwYnxIVhZJGuIR26BwOspO-r=w80-h106-k-no,https://www.google.com/maps/place/Burjo+Internet+Genuk+24+jam/data=!4m7!3m6!1s0x2e70f374d1df8221:0x451da870999269ab!8m2!3d-6.9677259!4d110.4637359!16s%2Fg%2F11scp9kbm9!19sChIJIYLf0XTzcC4Rq2mSmXCoHUU?authuser=0&hl=id&rclk=1,"3,4",(9),Nasi,Jl. Kapas Raya No.C 327,
WAROENG SEPUR (sepesial masakan ndeso),https://lh5.googleusercontent.com/p/AF1QipOpP7Edq46WeNvYLMx0k4Sah7dgUY7Yq8WDMnoW=w80-h106-k-no,https://www.google.com/maps/place/WAROENG+SEPUR+%28sepesial+masakan+ndeso%29/data=!4m7!3m6!1s0x2e708db0d57b4e89:0x578f3bda6785b9ee!8m2!3d-6.9944063!4d110.4871394!16s%2Fg%2F11rzqlbkqq!19sChIJiU571bCNcC4R7rmFZ9o7j1c?authuser=0&hl=id&rclk=1,"4,6",(100),Ayam,Jl. Blambangan Raya No.1, ⋅ Tutup pukul 22.00
Warung Bakso Pak No,https://lh5.googleusercontent.com/p/AF1QipOu_i_k9HWgvOARkJWXj0Z94XJwckWBBlZFHIS-=w163-h92-k-no,https://www.google.com/maps/place/Warung+Bakso+Pak+No/data=!4m7!3m6!1s0x2e70f331724360cd:0xce027f236a576c0e!8m2!3d-6.9679088!4d110.4581628!16s%2Fg%2F11d_7xqdgq!19sChIJzWBDcjHzcC4RDmxXaiN_As4?authuser=0&hl=id&rclk=1,"4,6",(14),Bakso,Jl. Sendang Indah Raya Kelurahan No.6, ⋅ Tutup pukul 22.00
Warung Makan Padang Aliya dan Lontong Tahu Gimbal Mbak Sri,https://lh5.googleusercontent.com/p/AF1QipODOH2vA6sh5Lr55D1jhsSBWifPEgXzPN_Zh9_y=w80-h142-k-no,https://www.google.com/maps/place/Warung+Makan+Padang+Aliya+dan+Lontong+Tahu+Gimbal+Mbak+Sri/data=!4m7!3m6!1s0x2e70f3474d39044f:0x67da9cfec625a6af!8m2!3d-6.9701443!4d110.4629993!16s%2Fg%2F11j1fcdfcf!19sChIJTwQ5TUfzcC4Rr6Ylxv6c2mc?authuser=0&hl=id&rclk=1,"5,0",(7),Restoran,"2FH7+W5X, Jl. Ngablak Indah", ⋅ Tutup pukul 23.00
Dava Geprek,https://lh5.googleusercontent.com/p/AF1QipNq9ETreAeD6FQgful625JkW27D1dYAWYLv4fYw=w122-h92-k-no,https://www.google.com/maps/place/Dava+Geprek/data=!4m7!3m6!1s0x2e70f35574cc92e5:0x1321841517db06ed!8m2!3d-6.9665034!4d110.4585201!16s%2Fg%2F11jff8pgh1!19sChIJ5ZLMdFXzcC4R7QbbFxWEIRM?authuser=0&hl=id&rclk=1,"5,0",(2),Rumah Makan,2FM5+9CR, ⋅ Tutup pukul 22.00
Dapur Sore,https://lh5.googleusercontent.com/p/AF1QipP6RJGXaT1sufsf18C3zjCcSaz_MqTdteyZkYTI=w80-h142-k-no,https://www.google.com/maps/place/Dapur+Sore/data=!4m7!3m6!1s0x2e708d2cccaf7c5d:0xfc5cc60ece13599f!8m2!3d-6.9727635!4d110.4817807!16s%2Fg%2F11f5h5dzwg!19sChIJXXyvzCyNcC4Rn1kTzg7GXPw?authuser=0&hl=id&rclk=1,"4,4",(7),Padang,"2FGJ+VPR, Jl. Wolter Monginsidi", ⋅ 21.00 ⋅ Buka Kam pukul 09.00
Mie Ayam Pak Leman,https://lh5.googleusercontent.com/p/AF1QipOKKyd8eqUOlljrs-b431SfySnw7vdZakcLUfV3=w80-h142-k-no,https://www.google.com/maps/place/Mie+Ayam+Pak+Leman/data=!4m7!3m6!1s0x2e70f2d3473473a7:0x9e899784674e04f0!8m2!3d-6.971793!4d110.48121!16s%2Fg%2F11gf1smnk6!19sChIJp3M0R9PycC4R8AROZ4SXiZ4?authuser=0&hl=id&rclk=1,"4,3",(262),Mi,"Jalan Wolter Monginsidi, Tlogo, Genuk", ⋅ Tutup pukul 22.00
Restoran ayam goreng lengkuas,https://lh5.googleusercontent.com/p/AF1QipOX0tJi_6O6e24SPUrENS1uaA6INHN6OdRL7q8L=w149-h92-k-no,https://www.google.com/maps/place/Restoran+ayam+goreng+lengkuas/data=!4m7!3m6!1s0x2e708d9a3d140f49:0xe035ae06ae6feecc!8m2!3d-6.9774862!4d110.4821195!16s%2Fg%2F11m0s7p46n!19sChIJSQ8UPZqNcC4RzO5vrgauNeA?authuser=0&hl=id&rclk=1,,,Ayam Goreng,"Jl. Sedayu Tugu, RT.06/RW.05", ⋅ Tutup pukul 22.00
"Mie Surabaya Pak Kumis | Nasi Goreng, Capcay, Mie, Bihun",https://lh5.googleusercontent.com/p/AF1QipMrGBCz1mM8THSpuGEkZZJMGFvX39LUlueOxx8=w163-h92-k-no,"https://www.google.com/maps/place/Mie+Surabaya+Pak+Kumis+%7C+Nasi+Goreng,+Capcay,+Mie,+Bihun/data=!4m7!3m6!1s0x2e70f3ec7719fe3b:0x56f8f52e0c66f705!8m2!3d-6.967334!4d110.480162!16s%2Fg%2F11rn8sq5wm!19sChIJO_4Zd-zzcC4RBfdmDC71-FY?authuser=0&hl=id&rclk=1","5,0",(2),Indonesia,Jl. Wolter Monginsidi No.90, ⋅ Tutup pukul 00.00
Bakso & Mie Ayam Pak Roto,https://lh5.googleusercontent.com/p/AF1QipOzwllaKVzQEn5h9L7UzUUdguY9rMKoyRyONAkF=w121-h92-k-no,https://www.google.com/maps/place/Bakso+%26+Mie+Ayam+Pak+Roto/data=!4m7!3m6!1s0x2e70f3df426668cb:0x9fed82a55c520420!8m2!3d-6.9705617!4d110.4813109!16s%2Fg%2F11hw19jk6z!19sChIJy2hmQt_zcC4RIARSXKWC7Z8?authuser=0&hl=id&rclk=1,"5,0",(4),Restoran,Jl. Wolter Monginsidi No.99, ⋅ Tutup pukul 23.00
Logissteak kudu raya,https://lh5.googleusercontent.com/p/AF1QipODE55wYFrPyJt3ljS54hqqH6EsQmpOQAFChL5b=w92-h92-k-no,https://www.google.com/maps/place/Logissteak+kudu+raya/data=!4m7!3m6!1s0x2e708d1a3fd731bd:0x635189c043b75b8c!8m2!3d-6.9724892!4d110.4898459!16s%2Fg%2F11qqslc43n!19sChIJvTHXPxqNcC4RjFu3Q8CJUWM?authuser=0&hl=id&rclk=1,"4,6",(22),Restoran,Jl. Kudu Raya, ⋅ 21.00 ⋅ Buka Kam pukul 10.00
SARJANA NASI GORENG 8000,https://lh5.googleusercontent.com/p/AF1QipMsaVADEsCP_1CbwueT23Q7Jtn7F12BMN5NrIM0=w122-h92-k-no,https://www.google.com/maps/place/SARJANA+NASI+GORENG+8000/data=!4m7!3m6!1s0x2e708d62a9b1de61:0x4f87b779a262a319!8m2!3d-6.9727174!4d110.4814863!16s%2Fg%2F11rfc4wjt2!19sChIJYd6xqWKNcC4RGaNionm3h08?authuser=0&hl=id&rclk=1,"5,0",(2),Nasi Goreng,2FGJ+WH9, ⋅ Tutup pukul 23.56
Tendha Bakaran,https://lh5.googleusercontent.com/p/AF1QipM1yhu0G0aHKb4fqlcy_V7k69igQikUAr_a3TrZ=w80-h142-k-no,https://www.google.com/maps/place/Tendha+Bakaran/data=!4m7!3m6!1s0x2e70f39bfe4146ad:0xb9df346fd25195cd!8m2!3d-6.9672036!4d110.4801031!16s%2Fg%2F11n0j5h74r!19sChIJrUZB_pvzcC4RzZVR0m8037k?authuser=0&hl=id&rclk=1,"5,0",(1),Hidangan Laut,2FMJ+429, ⋅ Tutup pukul 22.00
