Title,Image,URL,Rating,Num_Rating,Category,Address,Closed_Time
Kedai Bu Agung,https://lh5.googleusercontent.com/p/AF1QipOL9Xl2nqOl0gaMAN8znaEgswXSWZphRCKtm4P9=w163-h92-k-no,https://www.google.com/maps/place/Kedai+Bu+Agung/data=!4m7!3m6!1s0x2e70f4be62d99ee3:0x19219527bbe125bb!8m2!3d-6.9582613!4d110.4074525!16s%2Fg%2F11hbhk775s!19sChIJ457ZYr70cC4RuyXhuyeVIRk?authuser=0&hl=id&rclk=1,"4,7",(21),Restoran,Jl. Muara Mas Raya No.B-66, ⋅ Buka Kam pukul 05.00
Warung makan mbak sari,https://lh5.googleusercontent.com/p/AF1QipObEuyJpL6YbsiNGVNPXr7OLlyLh3p9l1d0akwc=w122-h92-k-no,https://www.google.com/maps/place/Warung+makan+mbak+sari/data=!4m7!3m6!1s0x2e70f49916902697:0xb06c3a4ff3129de1!8m2!3d-6.9518764!4d110.4181954!16s%2Fg%2F11d_wwydjp!19sChIJlyaQFpn0cC4R4Z0S8086bLA?authuser=0&hl=id&rclk=1,"4,7",(3),Brunch,Jl. Yos Sudarso No.32, ⋅ Buka Kam pukul 06.00
Javara Culture Semarang,https://lh5.googleusercontent.com/p/AF1QipO_SZwZci2DL5xaU0Thkc7nNv0P-ODE9BIQMFG9=w122-h92-k-no,https://www.google.com/maps/place/Javara+Culture+Semarang/data=!4m7!3m6!1s0x2e70f3824fa23d57:0x3c51076beb3ce016!8m2!3d-6.9678862!4d110.427867!16s%2Fg%2F11h1m4myl3!19sChIJVz2iT4LzcC4RFuA862sHUTw?authuser=0&hl=id&rclk=1,"4,5",(334),Restoran,"Taman Srigunting, Kota Lama", ⋅ Buka Kam pukul 10.00
RM Cipta Rasa,https://lh5.googleusercontent.com/p/AF1QipM0z9hS-9Y0R8ke04BjsLcQz-GA9n4n3cMb9Gg8=w163-h92-k-no,https://www.google.com/maps/place/RM+Cipta+Rasa/data=!4m7!3m6!1s0x2e70f4bee9a11051:0xd7f8cdb5fa017188!8m2!3d-6.9576582!4d110.405625!16s%2Fg%2F11bc7qd1hz!19sChIJURCh6b70cC4RiHEB-rXN-Nc?authuser=0&hl=id&rclk=1,"4,4",(378),China,Jl. Tambak Mas VII No.8, ⋅ Buka Kam pukul 10.00
Warung makan pak supar,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5E_KgeqZ1tJH2m0a-NWHbA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=77.17395&pitch=0&thumbfov=100,https://www.google.com/maps/place/Warung+makan+pak+supar/data=!4m7!3m6!1s0x2e70f4b602fb617b:0x30c3abbaa8e5005d!8m2!3d-6.971538!4d110.4026252!16s%2Fg%2F11g9jpfpvs!19sChIJe2H7Arb0cC4RXQDlqLqrwzA?authuser=0&hl=id&rclk=1,"4,2",(9),Rumah Makan,"2CH3+93J, Jl. Erowati Utara", ⋅ Buka Kam pukul 17.00
Makan enak disini,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DB3HDW4v9NiozWBtW1JsqQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=64.498344&pitch=0&thumbfov=100,https://www.google.com/maps/place/Makan+enak+disini/data=!4m7!3m6!1s0x2e70f3eec45f538d:0xcd45fff780e5fa8!8m2!3d-6.9667654!4d110.4298905!16s%2Fg%2F11mr248x7m!19sChIJjVNfxO7zcC4RqF8OeP9f1Aw?authuser=0&hl=id&rclk=1,"5,0",(1),Restoran,Jl. Cendrawasih No.23,
Johar Rumah Makan,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-1x.png,https://www.google.com/maps/place/Johar+Rumah+Makan/data=!4m7!3m6!1s0x2e70f4a64f4a3ec3:0x38ee01a7a700e1d1!8m2!3d-6.9666936!4d110.4166779!16s%2Fg%2F1hc6ppmcx!19sChIJwz5KT6b0cC4R0eEAp6cB7jg?authuser=0&hl=id&rclk=1,,,Restoran,,
Warung makan penyet,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fs8p0PR3UCfJj2rel1WRtA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=290.96677&pitch=0&thumbfov=100,https://www.google.com/maps/place/Warung+makan+penyet/data=!4m7!3m6!1s0x2e70f4b517f1c2c1:0xa343398ecb0ea06f!8m2!3d-6.9746972!4d110.4035081!16s%2Fg%2F11g8kt5w58!19sChIJwcLxF7X0cC4Rb6AOy445Q6M?authuser=0&hl=id&rclk=1,"5,0",(1),Jawa,Jl. Surtikanti No.12A, ⋅ Buka Kam pukul 16.00
Kedai Om Ndut,https://lh5.googleusercontent.com/p/AF1QipPF6oPlVEG0_PuJfOHZCM5ZM20d9nRzPC7BUz4O=w122-h92-k-no,https://www.google.com/maps/place/Kedai+Om+Ndut/data=!4m7!3m6!1s0x2e70f4b08876cb7b:0x901bc8bd46159260!8m2!3d-6.9663872!4d110.4111804!16s%2Fg%2F11bzrlhh2q!19sChIJe8t2iLD0cC4RYJIVRr3IG5A?authuser=0&hl=id&rclk=1,"4,6",(265),Masakan Asia,Jl. Hasanudin Jl. Satria Raya No.224, ⋅ Buka Kam pukul 11.00
Warung Makan Mbak Menthol,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-1x.png,https://www.google.com/maps/place/Warung+Makan+Mbak+Menthol/data=!4m7!3m6!1s0x2e70f4a3b808bed5:0x196f4ecd3f73cac2!8m2!3d-6.9584017!4d110.4187387!16s%2Fg%2F11d_wzknmw!19sChIJ1b4IuKP0cC4RwspzP81Obxk?authuser=0&hl=id&rclk=1,"4,3",(13),Jawa,Jl. Cumi-Cumi Raya No.5, ⋅ Buka Kam pukul 05.00
