Title,Image,URL,Rating,Num_Rating,Category,Address,Closed_Time
Warung Bu Heri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=loRhVV9wDlpdSO82ZQ3Pbg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=42.317013&pitch=0&thumbfov=100,https://www.google.com/maps/place/Warung+Bu+Heri/data=!4m7!3m6!1s0x2e708c95cc62b059:0xb41ba3b51400bd68!8m2!3d-6.997033!4d110.445121!16s%2Fg%2F11fx8wpb9b!19sChIJWbBizJWMcC4RaL0AFLWjG7Q?authuser=0&hl=id&rclk=1,"2,0",(2),Jawa,"2C3W+52Q, Jalan Badak Raya, Gayamsari", ⋅ Tutup pukul 22.00
Seafood Omah Londho & Bebek Muda Kang Jono,https://lh5.googleusercontent.com/p/AF1QipNQmY3fn1EJkteiCjlADFVoVK9TMgmmybjjAefy=w122-h92-k-no,https://www.google.com/maps/place/Seafood+Omah+Londho+%26+Bebek+Muda+Kang+Jono/data=!4m7!3m6!1s0x2e708d6af20d29b5:0xce83114d52d96264!8m2!3d-6.9979187!4d110.4494895!16s%2Fg%2F11fj9mwbhz!19sChIJtSkN8mqNcC4RZGLZUk0Rg84?authuser=0&hl=id&rclk=1,"4,6",(274),Hidangan Laut,"2C2X+RQQ, Jl. Kanguru 1", ⋅ Tutup pukul 21.00
Spesial Kerang Dan Nasi Goreng Seafood Mas Am,https://lh5.googleusercontent.com/p/AF1QipMo9SjFpI_itnRuUJMl-kFeaovhfSBNMj3fVnwl=w163-h92-k-no,https://www.google.com/maps/place/Spesial+Kerang+Dan+Nasi+Goreng+Seafood+Mas+Am/data=!4m7!3m6!1s0x2e708d472d46ccf5:0xf57d3bf69ffc7b0b!8m2!3d-6.989911!4d110.4498206!16s%2Fg%2F11gjq0mpyv!19sChIJ9cxGLUeNcC4RC3v8n_Y7ffU?authuser=0&hl=id&rclk=1,"4,8",(49),Nasi Goreng,Jl. Medoho Raya I No.33, ⋅ Tutup pukul 00.00
Bebek Maknyett,https://lh5.googleusercontent.com/p/AF1QipN31HrjzGPZHBhKj5T0JMnJS6uxpmQJAL7WcXCQ=w122-h92-k-no,https://www.google.com/maps/place/Bebek+Maknyett/data=!4m7!3m6!1s0x2e708cc50c78018f:0x5b14a9b6a876f554!8m2!3d-6.9961468!4d110.4465251!16s%2Fg%2F11c5bqz89x!19sChIJjwF4DMWMcC4RVPV2qLapFFs?authuser=0&hl=id&rclk=1,"4,7",(63),Makanan Siap Saji,Jl. Gajah Raya No.33, ⋅ Tutup pukul 21.00
Bubur Ayam Maria,https://lh5.googleusercontent.com/p/AF1QipPIA42HYQUXj6ewLX5Aaxdqlh71ksuXYJbv0Rdl=w107-h92-k-no,https://www.google.com/maps/place/Bubur+Ayam+Maria/data=!4m7!3m6!1s0x2e708d76c5c39685:0xc1f8c3a0e0d6e375!8m2!3d-6.9959749!4d110.4444672!16s%2Fg%2F11rk5b28r0!19sChIJhZbDxXaNcC4RdePW4KDD-ME?authuser=0&hl=id&rclk=1,"4,4",(14),Bubur,"Jl. Banteng Utara, RT.2/RW.5", ⋅ Tutup pukul 23.00
Sate Ayam Pak Mo,https://lh5.googleusercontent.com/p/AF1QipNqFlAuVZ8zlcvzaNeQ75Inh6sUJ1R3oC-lVmVC=w114-h92-k-no,https://www.google.com/maps/place/Sate+Ayam+Pak+Mo/data=!4m7!3m6!1s0x2e708cbfc20791cb:0xd9277b826463927e!8m2!3d-6.9935351!4d110.4485057!16s%2Fg%2F11cs0y8qwn!19sChIJy5EHwr-McC4RfpJjZIJ7J9k?authuser=0&hl=id&rclk=1,"4,6",(92),Sate,Jl. Gajah Tim. Dalam IV, ⋅ Tutup pukul 22.00
Ayam Geprek Keju Dora,https://lh5.googleusercontent.com/p/AF1QipNAhGb6ODrVzzeqH4sxogcRar_Yd3wotJzHCHOy=w122-h92-k-no,https://www.google.com/maps/place/Ayam+Geprek+Keju+Dora/data=!4m7!3m6!1s0x2e708d8cfc1df307:0x53cbc0539457692!8m2!3d-6.9994875!4d110.4532117!16s%2Fg%2F11f8h_4y47!19sChIJB_Md_IyNcC4RknZFOQW8PAU?authuser=0&hl=id&rclk=1,"4,5",(22),Ayam,"2F23+674, Jl. Sendangsari Barat VI", ⋅ Tutup pukul 23.00
Pecel Lele,https://lh5.googleusercontent.com/p/AF1QipNcY_NNy_Z0cPfk9Ab8AZX55z3ZYhwPWs-h65pz=w80-h168-k-no,https://www.google.com/maps/place/Pecel+Lele/data=!4m7!3m6!1s0x2e708cbfb3a07a73:0xe1eb7e556bae6ef7!8m2!3d-6.9930211!4d110.4476498!16s%2Fg%2F11g7_mszjc!19sChIJc3qgs7-McC4R926ua1V-6-E?authuser=0&hl=id&rclk=1,"4,2",(10),Pecel Lele,"Jalan Gajah Raya, Gayamsari", ⋅ Tutup pukul 01.00
Warung Makan Mbak Rini,https://lh5.googleusercontent.com/p/AF1QipMRXTzy0Imt0xRitoZ-nTg5t7mL0MFupFZpAFY7=w163-h92-k-no,https://www.google.com/maps/place/Warung+Makan+Mbak+Rini/data=!4m7!3m6!1s0x2e708c95d8b8538b:0xe1461e1dd15f5ecc!8m2!3d-6.9964312!4d110.4441953!16s%2Fg%2F11dxd163wf!19sChIJi1O42JWMcC4RzF5f0R0eRuE?authuser=0&hl=id&rclk=1,"4,2",(23),Jawa,Jl. Badak Raya No.61, ⋅ Tutup pukul 21.00
Mintul 48,https://lh5.googleusercontent.com/p/AF1QipP037z5GJsgwcp5gqBnPHTnVoWTQ90QVDi20uPL=w80-h142-k-no,https://www.google.com/maps/place/Mintul+48/data=!4m7!3m6!1s0x2e708d1fb21805db:0x53b721aaf81af4ce!8m2!3d-7.0025754!4d110.4470985!16s%2Fg%2F11f6xyjygx!19sChIJ2wUYsh-NcC4RzvQa-Koht1M?authuser=0&hl=id&rclk=1,"4,9",(12),Restoran,Jl. Tanggul No.111-37,
Bakso Doa Ibu Gayamsari,https://lh5.googleusercontent.com/p/AF1QipOCWx4wPIEDFH8BxWlWM_Nie5bK_EkPNmSS4crp=w189-h92-k-no,https://www.google.com/maps/place/Bakso+Doa+Ibu+Gayamsari/data=!4m7!3m6!1s0x2e708df75d45a2c3:0xea714a2d50159011!8m2!3d-6.9861531!4d110.4432799!16s%2Fg%2F11g0gdcvnt!19sChIJw6JFXfeNcC4REZAVUC1Kceo?authuser=0&hl=id&rclk=1,"4,5",(456),Bakso,2C7V+G8J, ⋅ Tutup pukul 22.00
WM Pojok Bu Mur,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mLXgsLXpWn75ki7w6PnJ1g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=45.810577&pitch=0&thumbfov=100,https://www.google.com/maps/place/WM+Pojok+Bu+Mur/data=!4m7!3m6!1s0x2e708cbff6a56c0d:0x12958bed0b5f3e42!8m2!3d-6.993543!4d110.449721!16s%2Fg%2F11f123p68_!19sChIJDWyl9r-McC4RQj5fC-2LlRI?authuser=0&hl=id&rclk=1,"4,3",(3),Jawa,Jalan Gajah Timur Dalam 1 RT 08 RW 03, ⋅ Tutup pukul 21.00
Soto Ayam Pojok Talang,https://lh5.googleusercontent.com/p/AF1QipPVQR1Iqijbs-sCo4yE1FcyFy13cxjHehwFkElw=w122-h92-k-no,https://www.google.com/maps/place/Soto+Ayam+Pojok+Talang/data=!4m7!3m6!1s0x2e708c8d56f15a91:0xb29249f25189e579!8m2!3d-7.0049627!4d110.4495689!16s%2Fg%2F11g7_5_q08!19sChIJkVrxVo2McC4ReeWJUfJJkrI?authuser=0&hl=id&rclk=1,"4,4",(179),Soto Ayam,"Jalan Tanggul Nomor 47, Gayamsari", ⋅ Tutup pukul 21.00
